Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Ober, Bailey",641927,CU,-1.66,53.67,5.90,3.60,-110.94,-1.25,5.98,19.05,-39.28,2169,54
"Ober, Bailey",641927,SL,-1.88,53.74,5.70,3.76,-119.96,0.51,4.97,19.25,-34.57,2174,113
"Ober, Bailey",641927,SL,-1.80,53.58,5.60,6.53,-117.73,-4.23,2.86,21.42,-33.89,2096,94
"Ober, Bailey",641927,FF,-1.92,53.84,5.57,5.18,-129.30,0.42,-10.35,27.46,-19.84,2209,220
"Ober, Bailey",641927,CH,-1.90,53.96,5.69,5.13,-121.51,-1.85,-15.93,26.07,-25.11,1567,253
"Ober, Bailey",641927,FF,-1.88,53.59,5.62,6.18,-131.52,-4.20,-12.44,35.98,-13.62,2276,223
"Ober, Bailey",641927,FF,-1.93,53.60,5.70,4.45,-131.81,-4.15,-12.37,30.05,-14.66,2344,211
"Ober, Bailey",641927,CH,-1.85,53.61,5.81,3.83,-121.19,0.46,-17.54,28.02,-25.59,1790,255
"Ober, Bailey",641927,FF,-1.80,53.57,5.72,6.31,-130.93,-4.29,-11.78,28.17,-15.55,2130,209
"Ober, Bailey",641927,FF,-1.83,53.64,5.72,5.76,-131.95,-4.54,-12.63,28.02,-15.54,2293,221
"Ober, Bailey",641927,CH,-1.97,53.74,5.73,4.20,-120.51,-0.96,-14.61,25.46,-25.31,1817,254
"Ober, Bailey",641927,CU,-1.62,53.82,6.02,-0.54,-108.78,5.26,7.45,19.10,-39.94,2223,50
"Ober, Bailey",641927,CU,-1.72,53.56,5.84,2.59,-111.15,-1.42,5.78,19.81,-38.09,2183,43
