Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"May, Dustin",669160,FF,-2.22,54.11,5.56,6.57,-144.15,-2.75,-11.14,30.80,-13.90,2342,221
"May, Dustin",669160,SI,-2.42,54.30,5.21,8.45,-143.56,-4.91,-18.84,30.74,-20.46,2382,241
"May, Dustin",669160,CU,-2.57,54.36,5.19,2.19,-124.84,-1.64,14.76,25.44,-37.54,3395,45
"May, Dustin",669160,FF,-2.11,54.11,5.58,7.81,-144.32,-4.73,-9.97,31.00,-14.12,2304,221
"May, Dustin",669160,SI,-2.37,54.07,5.10,7.50,-142.35,-4.80,-19.56,30.50,-21.22,2328,234
"May, Dustin",669160,CU,-2.59,54.23,5.09,2.79,-123.89,-3.24,15.55,25.80,-38.32,3479,32
"May, Dustin",669160,SI,-2.47,54.24,5.09,8.64,-143.18,-6.91,-22.70,32.70,-22.37,2448,240
"May, Dustin",669160,CU,-2.42,54.29,5.20,3.09,-126.18,-0.88,13.39,26.61,-37.04,3457,39
"May, Dustin",669160,CU,-2.54,54.26,5.14,-0.26,-123.42,0.95,13.28,23.25,-37.34,3422,51
"May, Dustin",669160,SI,-2.36,54.24,5.13,8.17,-143.54,-6.11,-23.51,32.49,-20.77,2471,241
"May, Dustin",669160,SI,-2.42,54.37,5.08,6.86,-141.97,-4.92,-19.60,30.86,-20.05,2368,239
"May, Dustin",669160,SI,-2.44,54.03,5.17,7.66,-143.07,-3.59,-19.90,30.62,-21.70,2428,236
"May, Dustin",669160,FC,-2.34,54.23,5.40,4.94,-133.92,-3.52,2.34,25.59,-28.73,2607,187
"May, Dustin",669160,FC,-2.47,54.21,5.36,4.70,-135.54,-3.09,1.62,26.52,-26.86,2623,224
"May, Dustin",669160,SI,-2.50,54.04,5.20,7.35,-142.80,-3.12,-22.39,31.94,-25.13,2282,241
