Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"Sands, Cole",663485,CU,-2.18,55.17,5.31,0.33,-114.51,0.98,15.29,24.34,-34.95,2720,62
"Sands, Cole",663485,FS,-2.09,55.19,5.35,7.39,-123.90,-1.99,-10.81,22.36,-37.73,1263,254
"Sands, Cole",663485,FS,-2.15,55.08,5.31,3.55,-123.22,-1.28,-5.67,23.12,-31.44,1069,261
"Sands, Cole",663485,FF,-2.22,55.19,5.33,7.23,-133.43,-2.90,-10.41,25.89,-19.02,2248,234
"Sands, Cole",663485,FF,-2.05,55.24,5.31,5.79,-135.00,-4.53,-12.13,26.28,-19.65,2242,236
"Sands, Cole",663485,FF,-2.17,55.21,5.28,3.60,-134.89,-1.96,-8.86,26.14,-21.72,2151,233
"Sands, Cole",663485,CU,-2.07,55.24,5.26,4.14,-115.83,-0.60,13.52,23.05,-34.90,2824,58
"Sands, Cole",663485,FF,-1.91,55.19,5.20,9.37,-133.06,-4.51,-14.45,25.61,-27.04,2373,234
"Sands, Cole",663485,CU,-2.26,55.47,5.33,2.77,-117.00,-1.91,14.23,23.37,-34.20,2954,54
"Sands, Cole",663485,CU,-2.15,55.41,5.26,0.76,-113.76,-0.33,14.70,21.96,-34.79,2761,58
"Sands, Cole",663485,FS,-2.05,55.12,5.41,7.90,-126.29,-4.32,-12.46,22.36,-30.11,1293,257
"Sands, Cole",663485,FF,-2.15,55.27,5.37,5.93,-134.77,-3.75,-12.88,26.07,-22.15,2423,236
"Sands, Cole",663485,FC,-1.86,55.05,5.45,3.37,-122.61,-0.83,3.87,21.69,-32.01,2348,140
"Sands, Cole",663485,CU,-2.04,55.07,5.30,4.39,-115.88,-3.38,14.30,22.71,-33.84,2845,51
"Sands, Cole",663485,CU,-2.02,55.19,5.21,2.30,-115.18,-1.61,12.24,22.25,-35.51,2660,59
"Sands, Cole",663485,FF,-1.87,55.10,5.29,7.17,-134.57,-2.64,-12.27,27.25,-21.22,2395,231
"Sands, Cole",663485,FC,-1.90,55.16,5.40,4.12,-127.60,-2.85,1.22,24.60,-27.22,2443,205
"Sands, Cole",663485,FF,-1.99,54.98,5.21,4.58,-132.97,-0.91,-8.45,27.62,-20.65,2243,227
"Sands, Cole",663485,FF,-2.03,54.95,5.19,7.95,-133.83,-4.62,-10.28,27.89,-19.85,2294,237
"Sands, Cole",663485,FF,-1.96,54.93,5.25,10.58,-134.84,-5.61,-12.06,28.97,-17.82,2364,237
"Sands, Cole",663485,FF,-2.01,55.20,5.31,7.47,-135.12,-2.67,-11.57,28.96,-18.08,2279,233
"Sands, Cole",663485,FF,-2.02,55.22,5.33,4.84,-134.79,-0.30,-6.38,28.01,-20.25,2266,228
"Sands, Cole",663485,FS,-1.89,55.03,5.28,5.67,-125.17,-1.61,-10.78,24.38,-29.32,1274,252
"Sands, Cole",663485,FS,-1.89,54.84,5.34,7.97,-124.23,-2.38,-13.64,23.11,-34.29,1359,252
"Sands, Cole",663485,FF,-2.02,55.10,5.28,6.30,-134.89,1.29,-8.65,26.32,-21.61,2357,234
"Sands, Cole",663485,FF,-2.03,54.99,5.34,5.63,-134.90,-1.27,-8.47,26.48,-21.27,2343,229
"Sands, Cole",663485,FF,-2.04,55.21,5.42,6.60,-133.00,-3.37,-9.18,25.63,-17.80,2263,230
"Sands, Cole",663485,FF,-1.90,54.98,5.42,8.37,-134.60,-3.06,-12.66,27.21,-20.47,2262,231
"Sands, Cole",663485,FS,-1.84,54.95,5.35,6.01,-122.78,-3.62,-10.50,22.96,-34.98,1296,256
"Sands, Cole",663485,FF,-1.87,55.10,5.37,9.71,-134.19,-3.46,-9.99,26.00,-19.55,2266,228
"Sands, Cole",663485,CU,-1.96,55.41,5.33,1.91,-114.82,-2.73,12.67,21.16,-35.26,2781,57
"Sands, Cole",663485,FC,-1.85,55.09,5.51,3.69,-125.38,-1.60,1.64,22.88,-25.95,2389,186
"Sands, Cole",663485,FC,-2.02,55.15,5.48,5.44,-124.37,-1.75,1.48,20.59,-28.68,2343,192
"Sands, Cole",663485,CU,-2.17,55.34,5.27,3.40,-116.62,0.71,10.93,23.42,-37.77,2823,57
"Sands, Cole",663485,CU,-2.01,55.17,5.22,3.10,-113.99,-0.79,12.95,22.62,-34.36,2758,64
"Sands, Cole",663485,FF,-2.08,55.35,5.37,4.32,-136.14,0.42,-10.85,27.37,-18.28,2382,234
"Sands, Cole",663485,FF,-2.04,55.11,5.39,6.15,-134.80,-0.70,-12.46,25.94,-18.76,2264,232
"Sands, Cole",663485,FF,-2.03,55.06,5.46,7.48,-133.43,-1.21,-12.05,26.36,-19.15,2318,234
"Sands, Cole",663485,FF,-2.04,55.16,5.36,7.52,-131.36,-1.59,-15.36,28.63,-25.44,2221,233
"Sands, Cole",663485,FS,-1.90,55.25,5.45,4.50,-120.45,-0.68,-8.48,22.33,-35.11,1094,259
"Sands, Cole",663485,FF,-2.13,55.15,5.43,5.60,-130.42,0.27,-13.27,28.52,-27.51,2250,226
"Sands, Cole",663485,FS,-2.03,55.04,5.34,6.98,-121.96,-1.49,-11.54,22.09,-31.35,1179,256
"Sands, Cole",663485,FF,-2.12,55.14,5.30,7.97,-132.60,-4.69,-12.04,25.83,-19.10,2271,239
